0,0,0
0,0,0
0.86614101633792306,-0.53244212118314871,0.06216661217571836
0.86600531963230076,-0.53207958556194224,0.061599220665608564
0.86590870717789037,-0.53274798681693325,0.061740379466962952
0.86550616252837986,-0.53312669626575482,0.061258610373705537
0.86566881476999324,-0.5330068767547953,0.061732172626550529
0.86571980069323939,-0.53248643509997617,0.061136431649356927
0.86600525866784961,-0.53327203787273958,0.062487140921268627
0.86631452540470233,-0.53201369943872523,0.061613799788385118
0.86572095248213632,-0.53248001471891138,0.061278794812101425
0.86584322271601999,-0.5328925902780034,0.061738537714974825
0.86634984716305297,-0.53196382136411657,0.061623631510365227
0.86559874905628731,-0.53318303767867559,0.061710177399039598
0.86592179527182811,-0.53275175062144009,0.061450222039401772
0.86580838028311768,-0.53301897328311476,0.061725836129545644
0.86611407874015034,-0.53298326398262197,0.061897477687540031
0.87050499732831332,-0.51984399219414823,0.062089138533478916
0.88621575977225364,-0.46520404090720202,0.062356938706182474
0.8966865673169091,-0.42161938757276107,0.063803041102109381
0.89746389757404743,-0.41338030020917893,0.062458362092947875
0.9053072001619562,-0.36450319568340256,0.062904505443845987
0.91108728206895506,-0.29448094994907553,0.062539622701350994
0.91144132175481274,-0.2258120124241009,0.06318243377913331
0.90654363914195835,-0.15979767643380691,0.06349669814013871
0.89481187040730137,-0.089977465215914071,0.062741423379988906
0.87759273354381373,-0.020899056139301785,0.062309185407754743
0.85498458440804781,0.046977011045047215,0.06323944328954359
0.82871630534133034,0.10832950928814636,0.06370971795721278
0.80997877059184487,0.14386211313928193,0.06272981107429193
0.79550342569561083,0.16985953548462218,0.062398509808154187
0.77375994371272905,0.20479196839250402,0.062508464757379187
0.75695615140395478,0.22898268498850091,0.062096163715439787
0.72179959567791407,0.27558697935440363,0.06264123017983407
0.67626173179954052,0.3268949450335189,0.062293694482951377
0.63729748661085772,0.36509944833194852,0.061883548030088845
0.61065111129644711,0.38860461642981076,0.062102324224136377
0.61814076481914915,0.38207801977941408,0.062021885124795881
0.65897935654683093,0.34444776598982063,0.061868861838658723
0.69028105387598371,0.31152951956985764,0.061394740816521909
0.71827652506660222,0.27876521692650763,0.061081101450822836
